"","countrycode","date","apple_driving","apple_walking","apple_transit"
"8849","SAU",2020-03-26,42.49,51.02,NA
"8850","SAU",2020-03-27,40.76,49.64,NA
"8851","SAU",2020-03-28,41.49,49.35,NA
"8852","SAU",2020-03-29,40.97,47.97,NA
"8853","SAU",2020-03-30,42,52.41,NA
"8854","SAU",2020-03-31,41.13,48.56,NA
"8855","SAU",2020-04-01,42.77,50.36,NA
"8856","SAU",2020-04-02,41.52,47.96,NA
"8857","SAU",2020-04-03,40.67,48.54,NA
"8858","SAU",2020-04-04,42.22,49.61,NA
"8859","SAU",2020-04-05,42.68,49.92,NA
"8860","SAU",2020-04-06,40.41,47.56,NA
"8861","SAU",2020-04-07,38.64,49.96,NA
"8862","SAU",2020-04-08,41.62,63.08,NA
"8863","SAU",2020-04-09,39.81,51.94,NA
"8864","SAU",2020-04-10,40.22,49.24,NA
"8865","SAU",2020-04-11,41.6,48.47,NA
"8866","SAU",2020-04-12,43.19,52.25,NA
"8867","SAU",2020-04-13,40.3,49.08,NA
"8868","SAU",2020-04-14,40.43,47.09,NA
"8869","SAU",2020-04-15,40.98,50.34,NA
"8870","SAU",2020-04-16,38.23,47.45,NA
"8871","SAU",2020-04-17,38.76,45.69,NA
"8872","SAU",2020-04-18,40.04,47.41,NA
"8873","SAU",2020-04-19,41.83,49.09,NA
"8874","SAU",2020-04-20,43.09,49.97,NA
"8875","SAU",2020-04-21,42.77,49.52,NA
"8876","SAU",2020-04-22,44.63,53.35,NA
"8877","SAU",2020-04-23,39.31,51.35,NA
"8878","SAU",2020-04-24,31.79,41.53,NA
"8879","SAU",2020-04-25,33.99,42.74,NA
"8880","SAU",2020-04-26,37.79,44.04,NA
"8881","SAU",2020-04-27,42.28,52.28,NA
"8882","SAU",2020-04-28,44.47,53.22,NA
"8883","SAU",2020-04-29,46.03,54.36,NA
"8884","SAU",2020-04-30,45.05,51.32,NA
"8885","SAU",2020-05-01,46.95,54.35,NA
"8886","SAU",2020-05-02,46.68,54.13,NA
"8887","SAU",2020-05-03,46.27,53.21,NA
"8888","SAU",2020-05-04,48.64,57.91,NA
"8889","SAU",2020-05-05,47.57,54.69,NA
"8890","SAU",2020-05-06,49.58,55.73,NA
"8891","SAU",2020-05-07,48.17,56.38,NA
"8892","SAU",2020-05-08,45.18,52.96,NA
"8893","SAU",2020-05-09,49.64,58.86,NA
"8894","SAU",2020-05-10,51.41,59.07,NA
"8895","SAU",2020-05-11,NA,NA,NA
"8896","SAU",2020-05-12,NA,NA,NA
"8897","SAU",2020-05-13,52.31,60.18,NA
"8898","SAU",2020-05-14,52.5,60.38,NA
"8899","SAU",2020-05-15,48.82,59.4,NA
"8900","SAU",2020-05-16,52.13,61.23,NA
"8901","SAU",2020-05-17,54.13,61.55,NA
"8902","SAU",2020-05-18,55.87,61.07,NA
"8903","SAU",2020-05-19,56.46,63.99,NA
"8904","SAU",2020-05-20,60.54,67.6,NA
"8905","SAU",2020-05-21,64.94,68.16,NA
"8906","SAU",2020-05-22,58.92,65.03,NA
"8907","SAU",2020-05-23,36.79,47.59,NA
"8908","SAU",2020-05-24,34.72,50.04,NA
"8909","SAU",2020-05-25,40.03,54.02,NA
"8910","SAU",2020-05-26,40.68,56.51,NA
"8911","SAU",2020-05-27,57.49,71.6,NA
"8912","SAU",2020-05-28,66.68,76.46,NA
"8913","SAU",2020-05-29,66.65,75.02,NA
"8914","SAU",2020-05-30,67.57,75.01,NA
"8915","SAU",2020-05-31,82.78,89.28,NA
"8916","SAU",2020-06-01,82.47,86.29,NA
"8917","SAU",2020-06-02,82.66,85.5,NA
"8918","SAU",2020-06-03,82.88,82.89,NA
"8919","SAU",2020-06-04,78.48,84.66,NA
"8920","SAU",2020-06-05,77.33,81.34,NA
"8921","SAU",2020-06-06,75.45,78.62,NA
"8922","SAU",2020-06-07,76.37,80.39,NA
"8923","SAU",2020-06-08,73.81,76.93,NA
"8924","SAU",2020-06-09,74.31,79.37,NA
"8925","SAU",2020-06-10,77.18,78.72,NA
"8926","SAU",2020-06-11,75.3,78.98,NA
"8927","SAU",2020-06-12,75.04,79.64,NA
"8928","SAU",2020-06-13,75.04,77.44,NA
"8929","SAU",2020-06-14,74.69,78.15,NA
"8930","SAU",2020-06-15,75.26,77.57,NA
"8931","SAU",2020-06-16,74.29,76.01,NA
"8932","SAU",2020-06-17,73.96,76.09,NA
"8933","SAU",2020-06-18,74.45,74.03,NA
"8934","SAU",2020-06-19,73.99,74.79,NA
"8935","SAU",2020-06-20,74.3,73.15,NA
"8936","SAU",2020-06-21,93.65,86.92,NA
"8937","SAU",2020-06-22,95.3,92.59,NA
"8938","SAU",2020-06-23,95.51,94.54,NA
"8939","SAU",2020-06-24,96.65,93.78,NA
"8940","SAU",2020-06-25,99.25,93.7,NA
"8941","SAU",2020-06-26,101.32,97.48,NA
"8942","SAU",2020-06-27,98.13,99.22,NA
"8943","SAU",2020-06-28,104.04,99.69,NA
"8944","SAU",2020-06-29,106.84,105.94,NA
"8945","SAU",2020-06-30,105.61,102.89,NA
"8946","SAU",2020-07-01,107.02,103.13,NA
"8947","SAU",2020-07-02,110.08,103.42,NA
"8948","SAU",2020-07-03,110,104.49,NA
"8949","SAU",2020-07-04,104.07,98.91,NA
"8950","SAU",2020-07-05,103.69,99.73,NA
"8951","SAU",2020-07-06,102.82,98.17,NA
"8952","SAU",2020-07-07,101.15,99.35,NA
"8953","SAU",2020-07-08,101.3,103,NA
"8954","SAU",2020-07-09,107.2,105.78,NA
"8955","SAU",2020-07-10,107.96,106.79,NA
"8956","SAU",2020-07-11,102.55,101.73,NA
"8957","SAU",2020-07-12,100.33,101.34,NA
"8958","SAU",2020-07-13,97.69,98.07,NA
"8959","SAU",2020-07-14,99.03,96.58,NA
"8960","SAU",2020-07-15,101.68,100.81,NA
"8961","SAU",2020-07-16,104.86,101.11,NA
"8962","SAU",2020-07-17,105.96,102.84,NA
"8963","SAU",2020-07-18,98.67,99.71,NA
"8964","SAU",2020-07-19,97.97,97.4,NA
"8965","SAU",2020-07-20,95.58,95.14,NA
"8966","SAU",2020-07-21,96.78,97.56,NA
"8967","SAU",2020-07-22,96.23,94.81,NA
"8968","SAU",2020-07-23,99.34,96.42,NA
"8969","SAU",2020-07-24,99.64,95.88,NA
"8970","SAU",2020-07-25,99.96,95.21,NA
"8971","SRB",2020-01-13,100,100,NA
"8972","SRB",2020-01-14,92.27,90.46,NA
"8973","SRB",2020-01-15,100.9,93.49,NA
"8974","SRB",2020-01-16,97.59,96.7,NA
"8975","SRB",2020-01-17,106.79,108.13,NA
"8976","SRB",2020-01-18,108.43,113.43,NA
"8977","SRB",2020-01-19,95.39,79.56,NA
"8978","SRB",2020-01-20,90.05,91.82,NA
"8979","SRB",2020-01-21,93.26,96.72,NA
"8980","SRB",2020-01-22,90.87,100.02,NA
"8981","SRB",2020-01-23,91.91,102.75,NA
"8982","SRB",2020-01-24,101.85,114.24,NA
"8983","SRB",2020-01-25,103.84,117.3,NA
"8984","SRB",2020-01-26,98.02,96.79,NA
"8985","SRB",2020-01-27,91.87,99.6,NA
"8986","SRB",2020-01-28,88.23,98.62,NA
"8987","SRB",2020-01-29,90.02,98.94,NA
"8988","SRB",2020-01-30,90.26,104.62,NA
"8989","SRB",2020-01-31,99.97,113.15,NA
"8990","SRB",2020-02-01,110.43,128.07,NA
"8991","SRB",2020-02-02,100.38,102,NA
"8992","SRB",2020-02-03,91.19,104.57,NA
"8993","SRB",2020-02-04,90.47,95.38,NA
"8994","SRB",2020-02-05,88.18,88.06,NA
"8995","SRB",2020-02-06,91.08,94.35,NA
"8996","SRB",2020-02-07,101.36,111.1,NA
"8997","SRB",2020-02-08,107.92,113.83,NA
"8998","SRB",2020-02-09,103.15,91.38,NA
"8999","SRB",2020-02-10,93.28,94.44,NA
"9000","SRB",2020-02-11,92.82,92.15,NA
"9001","SRB",2020-02-12,96.5,101.14,NA
"9002","SRB",2020-02-13,101.03,104.88,NA
"9003","SRB",2020-02-14,124.44,125.65,NA
"9004","SRB",2020-02-15,121,119.63,NA
"9005","SRB",2020-02-16,113.23,99.16,NA
"9006","SRB",2020-02-17,112.67,97.27,NA
"9007","SRB",2020-02-18,95.3,98.22,NA
"9008","SRB",2020-02-19,98.57,109.34,NA
"9009","SRB",2020-02-20,100.69,110.2,NA
"9010","SRB",2020-02-21,113.03,114.46,NA
"9011","SRB",2020-02-22,118.52,116.93,NA
"9012","SRB",2020-02-23,105.11,87.45,NA
"9013","SRB",2020-02-24,89.74,101.41,NA
"9014","SRB",2020-02-25,91.5,101.01,NA
"9015","SRB",2020-02-26,89.75,93.47,NA
"9016","SRB",2020-02-27,92.49,93.43,NA
"9017","SRB",2020-02-28,104.89,107.63,NA
"9018","SRB",2020-02-29,111.59,142.25,NA
"9019","SRB",2020-03-01,106.27,99.91,NA
"9020","SRB",2020-03-02,90.39,105.54,NA
"9021","SRB",2020-03-03,89.5,91.65,NA
"9022","SRB",2020-03-04,90.03,99.45,NA
"9023","SRB",2020-03-05,91.33,106.81,NA
"9024","SRB",2020-03-06,104.78,113.19,NA
"9025","SRB",2020-03-07,114.25,118.53,NA
"9026","SRB",2020-03-08,98.59,78.41,NA
"9027","SRB",2020-03-09,87.83,101.65,NA
"9028","SRB",2020-03-10,83.48,92.06,NA
"9029","SRB",2020-03-11,73.01,86.79,NA
"9030","SRB",2020-03-12,71.31,84.66,NA
"9031","SRB",2020-03-13,71.06,78.15,NA
"9032","SRB",2020-03-14,62.42,63.84,NA
"9033","SRB",2020-03-15,51.57,44.41,NA
"9034","SRB",2020-03-16,43.66,38.01,NA
"9035","SRB",2020-03-17,39,38.14,NA
"9036","SRB",2020-03-18,35.23,32.62,NA
"9037","SRB",2020-03-19,33.87,31.61,NA
"9038","SRB",2020-03-20,37.22,30.14,NA
"9039","SRB",2020-03-21,32.35,29.96,NA
"9040","SRB",2020-03-22,25.81,21.39,NA
"9041","SRB",2020-03-23,26.17,22.58,NA
"9042","SRB",2020-03-24,23.14,19.78,NA
"9043","SRB",2020-03-25,23.38,17.85,NA
"9044","SRB",2020-03-26,25.31,19.13,NA
"9045","SRB",2020-03-27,26.92,23.96,NA
"9046","SRB",2020-03-28,27.23,25.08,NA
"9047","SRB",2020-03-29,22.52,22.16,NA
"9048","SRB",2020-03-30,28.36,23.5,NA
"9049","SRB",2020-03-31,29.01,25.72,NA
"9050","SRB",2020-04-01,28.98,24.38,NA
"9051","SRB",2020-04-02,27.62,27.68,NA
"9052","SRB",2020-04-03,30.62,27.92,NA
"9053","SRB",2020-04-04,21.55,21.41,NA
"9054","SRB",2020-04-05,22.06,18.6,NA
"9055","SRB",2020-04-06,30.2,27.37,NA
"9056","SRB",2020-04-07,29.53,27.79,NA
"9057","SRB",2020-04-08,29.47,23.41,NA
"9058","SRB",2020-04-09,32.63,27.9,NA
"9059","SRB",2020-04-10,31.3,26.71,NA
"9060","SRB",2020-04-11,20.49,18.73,NA
"9061","SRB",2020-04-12,23.29,20.99,NA
"9062","SRB",2020-04-13,35.13,31.9,NA
"9063","SRB",2020-04-14,33.78,25.48,NA
"9064","SRB",2020-04-15,33.71,36.89,NA
"9065","SRB",2020-04-16,33.84,30.93,NA
"9066","SRB",2020-04-17,28.38,27.15,NA
"9067","SRB",2020-04-18,19.39,17.32,NA
"9068","SRB",2020-04-19,20.08,16.2,NA
"9069","SRB",2020-04-20,26.9,24.23,NA
"9070","SRB",2020-04-21,42.32,39.59,NA
"9071","SRB",2020-04-22,37.57,35.77,NA
"9072","SRB",2020-04-23,40.24,40.12,NA
"9073","SRB",2020-04-24,38.58,36.01,NA
"9074","SRB",2020-04-25,21.19,18.07,NA
"9075","SRB",2020-04-26,27.07,24.97,NA
"9076","SRB",2020-04-27,43.5,41.68,NA
"9077","SRB",2020-04-28,46.39,44.14,NA
"9078","SRB",2020-04-29,45.91,40.76,NA
"9079","SRB",2020-04-30,47.26,38.29,NA
"9080","SRB",2020-05-01,28.29,25.46,NA
"9081","SRB",2020-05-02,38.74,31.7,NA
"9082","SRB",2020-05-03,44.45,40.43,NA
"9083","SRB",2020-05-04,50.96,49.44,NA
"9084","SRB",2020-05-05,49.45,48.85,NA
"9085","SRB",2020-05-06,47.78,46.34,NA
"9086","SRB",2020-05-07,58.25,53.97,NA
"9087","SRB",2020-05-08,63.88,55.35,NA
"9088","SRB",2020-05-09,66.94,56.61,NA
"9089","SRB",2020-05-10,65.82,54.5,NA
"9090","SRB",2020-05-11,NA,NA,NA
"9091","SRB",2020-05-12,NA,NA,NA
"9092","SRB",2020-05-13,59.9,62.43,NA
"9093","SRB",2020-05-14,62.14,63.51,NA
"9094","SRB",2020-05-15,67.87,66.04,NA
"9095","SRB",2020-05-16,72.46,63.75,NA
"9096","SRB",2020-05-17,63.01,50.08,NA
"9097","SRB",2020-05-18,61.31,64.12,NA
"9098","SRB",2020-05-19,61.09,63.97,NA
"9099","SRB",2020-05-20,64.38,55.29,NA
"9100","SRB",2020-05-21,72.56,73.51,NA
"9101","SRB",2020-05-22,75.89,75.34,NA
"9102","SRB",2020-05-23,77.76,71.4,NA
"9103","SRB",2020-05-24,63.56,46.52,NA
"9104","SRB",2020-05-25,72.03,65.46,NA
"9105","SRB",2020-05-26,69.79,62.3,NA
"9106","SRB",2020-05-27,73.14,72.9,NA
"9107","SRB",2020-05-28,75.02,73.16,NA
"9108","SRB",2020-05-29,80.83,77.45,NA
"9109","SRB",2020-05-30,83.68,74.35,NA
"9110","SRB",2020-05-31,81.35,63.9,NA
"9111","SRB",2020-06-01,84.66,84.81,NA
"9112","SRB",2020-06-02,87.85,92.2,NA
"9113","SRB",2020-06-03,87.61,86.35,NA
"9114","SRB",2020-06-04,93.38,99.21,NA
"9115","SRB",2020-06-05,104.66,108.29,NA
"9116","SRB",2020-06-06,112.47,107.36,NA
"9117","SRB",2020-06-07,112.13,82.66,NA
"9118","SRB",2020-06-08,90.34,91.91,NA
"9119","SRB",2020-06-09,94.04,88.46,NA
"9120","SRB",2020-06-10,99.96,95.3,NA
"9121","SRB",2020-06-11,100.85,96.83,NA
"9122","SRB",2020-06-12,113.18,108.68,NA
"9123","SRB",2020-06-13,127.1,102.92,NA
"9124","SRB",2020-06-14,119.86,84.9,NA
"9125","SRB",2020-06-15,101.37,95.45,NA
"9126","SRB",2020-06-16,103.36,103.36,NA
"9127","SRB",2020-06-17,98.76,89.29,NA
"9128","SRB",2020-06-18,101.16,103.23,NA
"9129","SRB",2020-06-19,116.33,109.14,NA
"9130","SRB",2020-06-20,117.89,98.99,NA
"9131","SRB",2020-06-21,101.56,73.99,NA
"9132","SRB",2020-06-22,98.97,86.24,NA
"9133","SRB",2020-06-23,104.98,91.89,NA
"9134","SRB",2020-06-24,108.74,114.27,NA
"9135","SRB",2020-06-25,112.81,114.84,NA
"9136","SRB",2020-06-26,120.65,108.35,NA
"9137","SRB",2020-06-27,124.05,101.76,NA
"9138","SRB",2020-06-28,121.01,92.59,NA
"9139","SRB",2020-06-29,107.51,101.3,NA
"9140","SRB",2020-06-30,108.05,114.64,NA
"9141","SRB",2020-07-01,114.06,108.62,NA
"9142","SRB",2020-07-02,110.8,99.1,NA
"9143","SRB",2020-07-03,110.47,94.99,NA
"9144","SRB",2020-07-04,115.39,97.19,NA
"9145","SRB",2020-07-05,112.46,80.06,NA
"9146","SRB",2020-07-06,103.34,90.79,NA
"9147","SRB",2020-07-07,97.68,93.73,NA
"9148","SRB",2020-07-08,96.4,92.39,NA
"9149","SRB",2020-07-09,101.17,87.36,NA
"9150","SRB",2020-07-10,110.09,88.7,NA
"9151","SRB",2020-07-11,110.41,79.03,NA
"9152","SRB",2020-07-12,99.59,67.86,NA
"9153","SRB",2020-07-13,97.22,88.33,NA
"9154","SRB",2020-07-14,100.86,93.05,NA
"9155","SRB",2020-07-15,103.16,87.45,NA
"9156","SRB",2020-07-16,102.19,94.99,NA
"9157","SRB",2020-07-17,105.84,89.54,NA
"9158","SRB",2020-07-18,108.44,80.74,NA
"9159","SRB",2020-07-19,110.5,81.23,NA
"9160","SRB",2020-07-20,107.86,105.74,NA
"9161","SRB",2020-07-21,113.36,100.62,NA
"9162","SRB",2020-07-22,111.49,94.55,NA
"9163","SRB",2020-07-23,113,93.78,NA
"9164","SRB",2020-07-24,119.56,90.92,NA
"9165","SRB",2020-07-25,121.51,79.29,NA
"9166","SGP",2020-01-13,100,100,100
"9167","SGP",2020-01-14,101.95,104.42,98.45
"9168","SGP",2020-01-15,103.48,104.79,96.46
"9169","SGP",2020-01-16,112.19,110.5,105.04
"9170","SGP",2020-01-17,124.68,133.23,120.4
"9171","SGP",2020-01-18,107.62,122.37,107.33
"9172","SGP",2020-01-19,100.58,100.68,93.66
"9173","SGP",2020-01-20,104.77,98.06,92.37
"9174","SGP",2020-01-21,104.16,101.62,92.08
"9175","SGP",2020-01-22,103.24,103.46,91.49
"9176","SGP",2020-01-23,97.99,104.9,93.31
"9177","SGP",2020-01-24,82.12,97.21,77.19
"9178","SGP",2020-01-25,84.87,98.59,77.7
"9179","SGP",2020-01-26,85.04,94.88,80.27
"9180","SGP",2020-01-27,80.35,85.01,77.87
"9181","SGP",2020-01-28,77.74,78.54,73.42
"9182","SGP",2020-01-29,79.51,72.46,69.6
"9183","SGP",2020-01-30,84.99,81.35,76.26
"9184","SGP",2020-01-31,98.58,97.23,90.92
"9185","SGP",2020-02-01,89.63,92.56,79.48
"9186","SGP",2020-02-02,84.3,76.7,73.83
"9187","SGP",2020-02-03,84.9,76.38,77.39
"9188","SGP",2020-02-04,87.91,80.69,79.2
"9189","SGP",2020-02-05,86.66,80.86,75.15
"9190","SGP",2020-02-06,90.06,83.76,76.62
"9191","SGP",2020-02-07,96.27,96.94,82.71
"9192","SGP",2020-02-08,78.64,84.66,68.72
"9193","SGP",2020-02-09,75.57,67.46,62.02
"9194","SGP",2020-02-10,77.83,65.72,65.32
"9195","SGP",2020-02-11,78.98,63.56,66.01
"9196","SGP",2020-02-12,79.82,68.26,67.32
"9197","SGP",2020-02-13,84.98,73.74,71.54
"9198","SGP",2020-02-14,93.03,89.89,79.96
"9199","SGP",2020-02-15,77.05,78.75,67.16
"9200","SGP",2020-02-16,73,64.12,62.47
"9201","SGP",2020-02-17,77.12,66.4,64.09
"9202","SGP",2020-02-18,77.77,66.27,65.28
"9203","SGP",2020-02-19,79.39,69.15,65.97
"9204","SGP",2020-02-20,83.23,69.64,69.44
"9205","SGP",2020-02-21,92.76,84.98,79.72
"9206","SGP",2020-02-22,81.13,78.55,71.6
"9207","SGP",2020-02-23,76.11,63.35,64.17
"9208","SGP",2020-02-24,78.15,63.19,64.06
"9209","SGP",2020-02-25,79.54,66.4,65.47
"9210","SGP",2020-02-26,81.05,68.18,70.42
"9211","SGP",2020-02-27,83.14,69.5,71.92
"9212","SGP",2020-02-28,93.76,85.62,81.48
"9213","SGP",2020-02-29,82.91,79.27,72.34
"9214","SGP",2020-03-01,77.65,65.92,67.37
"9215","SGP",2020-03-02,79.17,65.31,68.05
"9216","SGP",2020-03-03,79.24,65.96,69.37
"9217","SGP",2020-03-04,81.32,68.43,69.48
"9218","SGP",2020-03-05,85.11,69.33,73.18
"9219","SGP",2020-03-06,94.99,84.43,81.88
"9220","SGP",2020-03-07,81.06,75.32,71.49
"9221","SGP",2020-03-08,77.08,62.08,65.74
"9222","SGP",2020-03-09,77.37,62.11,66.03
"9223","SGP",2020-03-10,79.71,64.7,68.47
"9224","SGP",2020-03-11,78.92,63.38,68.05
"9225","SGP",2020-03-12,79.9,64.32,68.33
"9226","SGP",2020-03-13,90.07,79.65,79.59
"9227","SGP",2020-03-14,78.2,71.84,68.72
"9228","SGP",2020-03-15,75.54,61.54,67.93
"9229","SGP",2020-03-16,73.21,57.76,65.47
"9230","SGP",2020-03-17,78.27,61.79,66.84
"9231","SGP",2020-03-18,76.03,59.05,65.88
"9232","SGP",2020-03-19,76.03,60.35,65.29
"9233","SGP",2020-03-20,82.4,70.86,68.99
"9234","SGP",2020-03-21,68.64,59.69,57.98
"9235","SGP",2020-03-22,63.64,47.5,51.17
"9236","SGP",2020-03-23,65.53,45.79,51.62
"9237","SGP",2020-03-24,64.92,47.03,50.2
"9238","SGP",2020-03-25,65.26,48.46,48.44
"9239","SGP",2020-03-26,66.16,47.28,48.45
"9240","SGP",2020-03-27,69.19,54.72,49.52
"9241","SGP",2020-03-28,59,50,41.9
"9242","SGP",2020-03-29,60.63,45.79,43.9
"9243","SGP",2020-03-30,62.49,43.32,43.79
"9244","SGP",2020-03-31,63.1,47.08,45.57
"9245","SGP",2020-04-01,62.37,45.28,44.39
"9246","SGP",2020-04-02,63.77,44.38,42.86
"9247","SGP",2020-04-03,67.51,52.39,42.04
"9248","SGP",2020-04-04,60.4,52.34,38.73
"9249","SGP",2020-04-05,67.85,51.39,39.92
"9250","SGP",2020-04-06,57.88,42.6,31.11
"9251","SGP",2020-04-07,41.53,32.36,20.82
"9252","SGP",2020-04-08,38.14,30.95,18.3
"9253","SGP",2020-04-09,35.87,34.31,15.71
"9254","SGP",2020-04-10,37.66,34.88,15.42
"9255","SGP",2020-04-11,34.53,36.09,14.46
"9256","SGP",2020-04-12,37.34,32.33,15.79
"9257","SGP",2020-04-13,36.6,27.87,13.99
"9258","SGP",2020-04-14,37.98,27.23,14.16
"9259","SGP",2020-04-15,36.77,25.82,12.77
"9260","SGP",2020-04-16,38.99,28.2,13.18
"9261","SGP",2020-04-17,40.78,30,13.93
"9262","SGP",2020-04-18,36.59,30.72,12.37
"9263","SGP",2020-04-19,38.2,29.35,13.76
"9264","SGP",2020-04-20,36.78,27.92,12.99
"9265","SGP",2020-04-21,37.47,27.71,12.61
"9266","SGP",2020-04-22,37.36,27.53,12.12
"9267","SGP",2020-04-23,38.4,25.31,12.17
"9268","SGP",2020-04-24,37.86,25.87,12.57
"9269","SGP",2020-04-25,34.48,27.17,11.74
"9270","SGP",2020-04-26,35.94,25.06,12.39
"9271","SGP",2020-04-27,36.99,25.66,13.22
"9272","SGP",2020-04-28,37.18,26.32,13.11
"9273","SGP",2020-04-29,38.37,26.11,13.17
"9274","SGP",2020-04-30,37.49,27.22,12.99
"9275","SGP",2020-05-01,39.94,29.64,13.27
"9276","SGP",2020-05-02,36.42,29.03,12.71
"9277","SGP",2020-05-03,38.38,27.62,14.2
"9278","SGP",2020-05-04,39.6,27.35,13.72
"9279","SGP",2020-05-05,40.14,28.69,14.3
"9280","SGP",2020-05-06,38.84,28.99,13.28
"9281","SGP",2020-05-07,43.15,31.21,14.91
"9282","SGP",2020-05-08,44.61,33.3,14.58
"9283","SGP",2020-05-09,45.58,34.56,13.82
"9284","SGP",2020-05-10,42.86,29.52,14.49
"9285","SGP",2020-05-11,NA,NA,NA
"9286","SGP",2020-05-12,NA,NA,NA
"9287","SGP",2020-05-13,42.48,29.4,15.11
"9288","SGP",2020-05-14,44.11,30.3,15.28
"9289","SGP",2020-05-15,47.99,34.17,16.09
"9290","SGP",2020-05-16,42.49,31.67,15.17
"9291","SGP",2020-05-17,42.77,30.82,16.76
"9292","SGP",2020-05-18,43.19,29.73,16.11
"9293","SGP",2020-05-19,43.42,29.48,16.29
"9294","SGP",2020-05-20,43.87,30.41,15.9
"9295","SGP",2020-05-21,45.83,30.78,16.44
"9296","SGP",2020-05-22,48.89,34,15.75
"9297","SGP",2020-05-23,44.45,34.8,15.76
"9298","SGP",2020-05-24,38.78,32.95,15.06
"9299","SGP",2020-05-25,42.79,32.12,16.76
"9300","SGP",2020-05-26,44.17,31.78,16.89
"9301","SGP",2020-05-27,45.21,31.51,16.66
"9302","SGP",2020-05-28,45.56,32.59,17.07
"9303","SGP",2020-05-29,49.49,37.16,18.18
"9304","SGP",2020-05-30,45.17,35.96,16.94
"9305","SGP",2020-05-31,45.34,33.08,19.88
"9306","SGP",2020-06-01,51.92,35.09,24.62
"9307","SGP",2020-06-02,54.1,38.2,24.91
"9308","SGP",2020-06-03,53.74,36.26,23.73
"9309","SGP",2020-06-04,54.98,34.55,23.19
"9310","SGP",2020-06-05,57.58,40.96,23.85
"9311","SGP",2020-06-06,51.94,40.11,21.84
"9312","SGP",2020-06-07,54.92,37.33,25.02
"9313","SGP",2020-06-08,53.76,36.38,24.6
"9314","SGP",2020-06-09,55.23,37.92,25.03
"9315","SGP",2020-06-10,53.21,35.17,23.8
"9316","SGP",2020-06-11,56.84,37.47,25.04
"9317","SGP",2020-06-12,57.34,38.92,24.16
"9318","SGP",2020-06-13,53.97,41.82,22.5
"9319","SGP",2020-06-14,55.11,38.11,25.66
"9320","SGP",2020-06-15,54.26,36.08,26.36
"9321","SGP",2020-06-16,54.56,34.89,25.75
"9322","SGP",2020-06-17,56.49,36.45,27.01
"9323","SGP",2020-06-18,66.63,42.48,34.59
"9324","SGP",2020-06-19,77.51,53,41.9
"9325","SGP",2020-06-20,72.72,50.34,38.5
"9326","SGP",2020-06-21,70.04,46.85,41.62
"9327","SGP",2020-06-22,70.19,45.95,43.79
"9328","SGP",2020-06-23,72.21,49.16,44.53
"9329","SGP",2020-06-24,73.01,50.26,46.98
"9330","SGP",2020-06-25,77.58,55.62,49.19
"9331","SGP",2020-06-26,87.62,66.61,55.21
"9332","SGP",2020-06-27,78.11,61.16,51.47
"9333","SGP",2020-06-28,76.1,54.31,50.26
"9334","SGP",2020-06-29,75.52,52.68,49.87
"9335","SGP",2020-06-30,78.87,57.82,52.3
"9336","SGP",2020-07-01,76.81,58.18,53.23
"9337","SGP",2020-07-02,81.69,59.03,53.93
"9338","SGP",2020-07-03,91.9,73.26,64.03
"9339","SGP",2020-07-04,81.39,67,57.08
"9340","SGP",2020-07-05,75.71,57.5,54.45
"9341","SGP",2020-07-06,76.27,54.85,54.43
"9342","SGP",2020-07-07,77.74,54.35,53.57
"9343","SGP",2020-07-08,80.61,56.01,55.55
"9344","SGP",2020-07-09,83.33,77.25,58.49
"9345","SGP",2020-07-10,92.81,75.35,61.95
"9346","SGP",2020-07-11,78.62,65.29,56.63
"9347","SGP",2020-07-12,75.14,52.35,51.83
"9348","SGP",2020-07-13,75.03,51.25,51.19
"9349","SGP",2020-07-14,79.15,54.28,55.41
"9350","SGP",2020-07-15,81.71,56.59,54.78
"9351","SGP",2020-07-16,83.6,57.99,57.2
"9352","SGP",2020-07-17,97.21,74.86,69.97
"9353","SGP",2020-07-18,86.57,70.1,62.58
"9354","SGP",2020-07-19,83.32,61.15,60.11
"9355","SGP",2020-07-20,83.01,60.03,58.72
"9356","SGP",2020-07-21,82.05,59.74,60.37
"9357","SGP",2020-07-22,83.89,60.13,61.89
"9358","SGP",2020-07-23,88.36,65.23,62.99
"9359","SGP",2020-07-24,97.74,75.7,69.69
"9360","SGP",2020-07-25,85.88,68.53,60.96
"9361","SVK",2020-01-13,100,100,100
"9362","SVK",2020-01-14,101.89,102.64,90.14
"9363","SVK",2020-01-15,100.42,106.86,96.37
"9364","SVK",2020-01-16,100.04,112.4,93.12
"9365","SVK",2020-01-17,109.34,126.02,97.58
"9366","SVK",2020-01-18,98.69,108.33,96.28
"9367","SVK",2020-01-19,94.91,81.93,93.21
"9368","SVK",2020-01-20,95.38,100.87,92.37
"9369","SVK",2020-01-21,99.44,105.31,85.49
"9370","SVK",2020-01-22,101.42,106.9,96.56
"9371","SVK",2020-01-23,102.73,114.22,94.79
"9372","SVK",2020-01-24,119.31,129.07,109.21
"9373","SVK",2020-01-25,99.99,119.17,106.7
"9374","SVK",2020-01-26,96.78,86.21,103.53
"9375","SVK",2020-01-27,98.29,103.51,91.07
"9376","SVK",2020-01-28,101.22,104.72,92
"9377","SVK",2020-01-29,100.6,109.13,96.19
"9378","SVK",2020-01-30,101.16,117.4,98.33
"9379","SVK",2020-01-31,113.27,131.52,107.07
